power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
4.0,1999-00,,0,1,23,31.0,115.84903970253704,0.0,99.0,42.982923,-71.44609399999999,
1.0,1999-00,1.0,0,1,23,26.0,63.117173646212215,0.0,502.0,42.982923,-71.44609399999999,25592.0
1.0,1999-00,1.0,5,4,23,35.0,154.29990014165554,0.0,427.0,42.982923,-71.44609399999999,25593.0
1.0,1999-00,0.0,0,4,23,37.0,179.00279327429504,0.0,371.0,42.982923,-71.44609399999999,25594.0
1.0,1999-00,1.0,5,4,47,29.0,96.30160954002794,0.0,330.0,42.982923,-71.44609399999999,25595.0
1.0,1999-00,,2,4,23,28.0,83.67795408588813,0.0,217.0,42.982923,-71.44609399999999,25596.0
1.0,1999-00,0.0,4,4,23,36.0,162.85576440519384,0.0,143.0,42.982923,-71.44609399999999,25597.0
2.0,1999-00,,0,1,35,28.0,80.62257748298549,0.0,329.0,42.982923,-71.44609399999999,25598.0
2.0,1999-00,0.0,4,4,35,38.0,183.504768330417,0.0,124.0,42.982923,-71.44609399999999,25599.0
2.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,103.0,42.982923,-71.44609399999999,25600.0
2.0,1999-00,1.0,0,0,26,20.0,0.0,0.0,88.0,42.982923,-71.44609399999999,
2.0,1999-00,0.0,5,4,17,32.0,128.39003076563228,0.0,20.0,42.982923,-71.44609399999999,25602.0
3.0,1999-00,0.0,5,4,12,33.0,136.09188072769072,0.0,653.0,42.982923,-71.44609399999999,25603.0
3.0,1999-00,1.0,0,0,33,20.0,0.0,0.0,523.0,42.982923,-71.44609399999999,25604.0
3.0,1999-00,0.0,1,4,35,36.0,161.13658802394943,0.0,388.0,42.982923,-71.44609399999999,25605.0
3.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,328.0,42.982923,-71.44609399999999,
3.0,1999-00,,4,5,23,45.0,252.50742563338608,0.0,203.0,42.982923,-71.44609399999999,25607.0
3.0,1999-00,1.0,0,5,6,45.0,259.2778432492835,0.0,71.0,42.982923,-71.44609399999999,25608.0
1.0,1999-00,1.0,0,5,48,44.0,247.47727168368408,0.0,599.0,41.845137,-87.66045,25609.0
1.0,2009-10,1.0,0,0,4,20.0,0.0,0.0,540.0,41.845137,-87.66045,25610.0
1.0,1999-00,,0,4,30,41.0,214.33618453261693,0.0,376.0,41.845137,-87.66045,25611.0
1.0,1999-00,0.0,0,1,47,27.0,73.24858770126148,0.0,199.0,41.845137,-87.66045,25612.0
1.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,53.0,41.845137,-87.66045,25613.0
2.0,1999-00,0.0,5,4,23,36.0,161.00310556011024,0.0,616.0,41.845137,-87.66045,25614.0
2.0,1999-00,1.0,5,4,23,33.0,135.67977004697494,0.0,592.0,41.845137,-87.66045,25615.0
2.0,1999-00,0.0,5,4,30,34.0,143.60013927569847,0.0,35.0,41.845137,-87.66045,25616.0
3.0,1999-00,,1,5,23,45.0,252.8003164554981,0.0,260.0,41.845137,-87.66045,25617.0
3.0,1999-00,,0,0,52,20.0,2.3286893159166806,0.0,222.0,41.845137,-87.66045,25618.0
3.0,1999-00,1.0,0,1,45,25.0,58.0,0.0,124.0,41.845137,-87.66045,25619.0
3.0,1999-00,,5,1,5,31.0,113.22985472038721,0.0,43.0,41.845137,-87.66045,25620.0
3.0,1999-00,,1,5,23,45.0,255.61404069214808,0.0,29.0,41.845137,-87.66045,25621.0
4.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,75.0,41.845137,-87.66045,25622.0
1.0,1999-00,,0,4,51,42.0,225.2197985270004,0.0,682.0,35.205878000000006,-80.84119399999999,25623.0
1.0,1999-00,1.0,0,0,33,20.0,0.0,0.0,420.0,35.205878000000006,-80.84119399999999,
2.0,1999-00,1.0,5,4,23,37.0,171.0,0.0,492.0,35.205878000000006,-80.84119399999999,25625.0
2.0,1999-00,,2,4,27,34.0,147.0850094333206,0.0,454.0,35.205878000000006,-80.84119399999999,25626.0
2.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,389.0,35.205878000000006,-80.84119399999999,25627.0
2.0,1999-00,,5,4,23,33.0,135.35139452550905,0.0,383.0,35.205878000000006,-80.84119399999999,25628.0
3.0,2009-10,1.0,4,4,23,38.0,189.17187951701493,0.0,520.0,35.205878000000006,-80.84119399999999,25629.0
3.0,1999-00,0.0,1,5,23,45.0,257.59658382827985,0.0,59.0,35.205878000000006,-80.84119399999999,
3.0,1999-00,1.0,2,4,23,32.0,123.90565797650775,0.0,245.0,35.205878000000006,-80.84119399999999,25631.0
3.0,1999-00,0.0,0,1,23,26.0,61.814237842102365,0.0,110.0,35.205878000000006,-80.84119399999999,25632.0
3.0,1999-00,,0,0,34,20.0,0.0,0.0,108.0,35.205878000000006,-80.84119399999999,25633.0
3.0,1999-00,0.0,5,1,30,30.0,108.90362712049586,0.0,47.0,35.205878000000006,-80.84119399999999,25634.0
3.0,1999-00,0.0,2,4,23,29.0,93.51141581136,0.0,4.0,35.205878000000006,-80.84119399999999,25635.0
4.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,543.0,35.205878000000006,-80.84119399999999,25636.0
4.0,1999-00,,1,4,23,41.0,210.80085388821357,0.0,438.0,35.205878000000006,-80.84119399999999,25637.0
4.0,1999-00,1.0,1,4,8,43.0,230.8462691922917,0.0,411.0,35.205878000000006,-80.84119399999999,25638.0
4.0,1999-00,1.0,2,4,18,39.0,199.8499437077729,0.0,370.0,35.205878000000006,-80.84119399999999,
4.0,1999-00,0.0,2,4,22,36.0,166.73931749890306,0.0,333.0,35.205878000000006,-80.84119399999999,25640.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,571.0,28.549236999999998,-81.37278,25641.0
1.0,1999-00,0.0,5,4,41,39.0,194.82555636185256,0.0,73.0,28.549236999999998,-81.37278,25642.0
1.0,1999-00,1.0,0,1,12,26.0,62.16912416947821,0.0,40.0,28.549236999999998,-81.37278,25643.0
2.0,1999-00,,0,1,50,24.0,43.86342439892262,0.0,667.0,28.549236999999998,-81.37278,25644.0
4.0,1999-00,0.0,1,5,30,44.0,245.5056007507772,0.0,502.0,28.549236999999998,-81.37278,25645.0
4.0,1999-00,0.0,0,4,23,39.0,191.637678967368,0.0,445.0,28.549236999999998,-81.37278,25646.0
4.0,1999-00,1.0,2,4,23,32.0,125.7179382586272,0.0,412.0,28.549236999999998,-81.37278,25647.0
4.0,1999-00,0.0,5,4,30,36.0,160.72336482291553,0.0,391.0,28.549236999999998,-81.37278,25648.0
4.0,1999-00,0.0,0,1,15,26.0,68.50547423381579,0.0,302.0,28.549236999999998,-81.37278,25649.0
4.0,1999-00,1.0,4,5,11,44.0,243.28172968803062,0.0,208.0,28.549236999999998,-81.37278,25650.0
1.0,1999-00,,4,4,23,38.0,185.80096878111263,0.0,509.0,39.993941,-75.143458,25651.0
1.0,1999-00,0.0,0,1,10,21.546803891236987,49.39635614091386,0.0,0.0,39.993941,-75.143458,25652.0
2.0,1999-00,1.0,5,4,56,31.0,119.64113005150028,0.0,583.0,39.993941,-75.143458,25653.0
2.0,1999-00,1.0,1,4,18,39.0,191.84629264074925,0.0,430.0,39.993941,-75.143458,25654.0
3.0,1999-00,1.0,4,4,40,40.0,204.88289338058465,0.0,503.0,39.993941,-75.143458,25655.0
3.0,1999-00,0.0,0,1,23,27.0,70.178344238091,0.0,479.0,39.993941,-75.143458,25656.0
3.0,1999-00,0.0,5,4,23,35.0,159.9312352231421,0.0,408.0,39.993941,-75.143458,25657.0
3.0,1999-00,0.0,4,4,23,36.0,164.40194646049662,0.0,49.0,39.993941,-75.143458,25658.0
3.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,259.0,39.993941,-75.143458,25659.0
4.0,1999-00,1.0,0,1,39,29.0,91.78779875342907,0.0,479.0,39.993941,-75.143458,25660.0
4.0,1999-00,0.0,1,5,4,48.0,282.4553061990516,0.0,327.0,39.993941,-75.143458,25661.0
4.0,1999-00,,5,4,23,38.0,182.9453470301992,0.0,269.0,39.993941,-75.143458,25662.0
4.0,1999-00,,0,0,33,21.0,13.0,0.0,233.0,39.993941,-75.143458,25663.0
4.0,1999-00,1.0,5,1,23,30.0,109.71326264403952,0.0,121.0,39.993941,-75.143458,25664.0
4.0,1999-00,1.0,2,4,23,32.0,123.90565797650775,0.0,88.0,39.993941,-75.143458,25665.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,480.0,40.643505,-73.93950699999999,25666.0
2.0,1999-00,0.0,4,4,6,37.0,176.81911661356077,0.0,633.0,40.643505,-73.93950699999999,25667.0
2.0,1999-00,1.0,4,4,21,39.0,198.82907232092603,0.0,597.0,40.643505,-73.93950699999999,25668.0
2.0,1999-00,1.0,0,1,23,32.0,126.00396819148196,0.0,564.0,40.643505,-73.93950699999999,25669.0
2.0,1999-00,0.0,4,4,23,36.0,160.3277892319357,0.0,124.0,40.643505,-73.93950699999999,25670.0
3.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,685.0,40.643505,-73.93950699999999,25671.0
3.0,1999-00,0.0,2,4,23,30.0,104.63746938836012,0.0,569.0,40.643505,-73.93950699999999,25672.0
3.0,1999-00,,0,1,39,27.0,76.84399781375252,0.0,482.0,40.643505,-73.93950699999999,25673.0
3.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,451.0,40.643505,-73.93950699999999,25674.0
3.0,1999-00,1.0,0,0,34,20.0,2.3286893159166806,0.0,357.0,40.643505,-73.93950699999999,25675.0
3.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,283.0,40.643505,-73.93950699999999,25676.0
3.0,1999-00,0.0,0,4,6,41.0,211.2865353021816,0.0,235.0,40.643505,-73.93950699999999,25677.0
3.0,1999-00,,5,4,23,38.0,182.8578683021324,0.0,39.0,40.643505,-73.93950699999999,25678.0
3.0,1999-00,1.0,0,4,23,39.0,192.09372712298543,0.0,5.0,40.643505,-73.93950699999999,25679.0
4.0,1999-00,1.0,1,4,23,38.0,189.0952141118331,0.0,356.0,40.643505,-73.93950699999999,25680.0
4.0,1999-00,1.0,0,4,32,36.0,164.43131419670482,0.0,296.0,40.643505,-73.93950699999999,25681.0
4.0,1999-00,0.0,1,5,23,55.0,356.9281812426407,0.0,191.0,40.643505,-73.93950699999999,25682.0
4.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,93.0,40.643505,-73.93950699999999,25683.0
4.0,1999-00,1.0,0,4,1,20.0,2.3286893159166806,0.0,88.0,40.643505,-73.93950699999999,25684.0
4.0,1999-00,,0,4,34,40.0,207.56203891848816,0.0,8.0,40.643505,-73.93950699999999,25685.0
1.0,1999-00,1.0,0,4,30,36.0,166.4692163734785,0.0,585.0,41.484971,-81.671552,25686.0
1.0,1999-00,0.0,0,1,23,26.0,62.48199740725322,0.0,538.0,41.484971,-81.671552,
1.0,1999-00,,0,4,28,39.0,194.82555636185256,0.0,486.0,41.484971,-81.671552,25688.0
1.0,1999-00,0.0,5,6,25,43.0,233.7883658354281,0.0,427.0,41.484971,-81.671552,25689.0
1.0,1999-00,1.0,0,1,23,24.0,41.400483088968905,0.0,312.0,41.484971,-81.671552,25690.0
1.0,1999-00,,0,1,23,24.0,49.477267507411916,0.0,224.0,41.484971,-81.671552,25691.0
1.0,1999-00,0.0,0,5,56,47.0,273.99452549275503,0.0,141.0,41.484971,-81.671552,25692.0
1.0,1999-00,0.0,0,1,23,25.988434620717744,67.06713054842886,0.0,89.0,41.484971,-81.671552,25693.0
1.0,1999-00,0.0,0,0,33,21.0,16.97056274847714,0.0,27.0,41.484971,-81.671552,25694.0
2.0,1999-00,1.0,1,4,15,37.0,174.0028735394907,0.0,545.0,41.484971,-81.671552,25695.0
2.0,1999-00,1.0,0,0,1,20.0,7.071067811865476,0.0,431.0,41.484971,-81.671552,25696.0
2.0,1999-00,1.0,2,4,23,34.0,140.87228258248675,0.0,223.0,41.484971,-81.671552,25697.0
2.0,1999-00,0.0,5,4,37,41.0,213.10091506138588,0.0,188.0,41.484971,-81.671552,25698.0
2.0,1999-00,1.0,0,0,34,22.0,28.79236009777593,0.0,111.0,41.484971,-81.671552,25699.0
2.0,1999-00,0.0,1,4,33,39.0,190.82976707002499,0.0,78.0,41.484971,-81.671552,25700.0
2.0,1999-00,0.0,0,0,23,23.0,32.72293148106445,0.0,2.0,41.484971,-81.671552,25701.0
3.0,1999-00,,0,0,34,21.0,18.248287590894662,0.0,479.0,41.484971,-81.671552,25702.0
3.0,1999-00,1.0,0,0,4,21.0,12.041594578792296,0.0,395.0,41.484971,-81.671552,25703.0
3.0,1999-00,1.0,1,4,11,37.0,176.28386199536249,0.0,263.0,41.484971,-81.671552,25704.0
3.0,1999-00,1.0,0,5,23,44.0,241.2674864129023,0.0,90.0,41.484971,-81.671552,25705.0
4.0,1999-00,,0,4,23,35.0,153.2122710490253,0.0,246.0,41.484971,-81.671552,25706.0
4.0,1999-00,,0,1,27,31.0,119.57006314291216,0.0,5.0,41.484971,-81.671552,25707.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,562.0,42.982923,-71.44609399999999,25708.0
1.0,1999-00,0.0,5,4,23,37.0,177.78920102188434,0.0,482.0,42.982923,-71.44609399999999,25709.0
1.0,1999-00,,0,0,34,19.770151599444688,0.0,0.0,354.0,42.982923,-71.44609399999999,25710.0
1.0,1999-00,0.0,5,4,23,30.0,108.84851859350222,0.0,60.0,42.982923,-71.44609399999999,25711.0
2.0,1999-00,0.0,5,4,23,33.0,132.0,0.0,24.0,42.982923,-71.44609399999999,25712.0
3.0,1999-00,0.0,5,4,3,31.0,119.23925528113634,0.0,650.0,42.982923,-71.44609399999999,25713.0
3.0,1999-00,1.0,0,0,4,20.0,0.0,0.0,582.0,42.982923,-71.44609399999999,25714.0
3.0,1999-00,1.0,0,4,4,20.0,0.0,0.0,552.0,42.982923,-71.44609399999999,25715.0
3.0,1999-00,1.0,0,0,33,20.0,0.0,0.0,453.0,42.982923,-71.44609399999999,25716.0
4.0,1999-00,1.0,0,4,23,39.0,194.82555636185256,0.0,703.0,42.982923,-71.44609399999999,25717.0
4.0,1999-00,0.0,2,4,43,29.0,98.2700361249552,0.0,504.0,42.982923,-71.44609399999999,25718.0
4.0,1999-00,,0,0,4,20.0,0.0,0.0,396.0,42.982923,-71.44609399999999,25719.0
1.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,656.0,42.982923,-71.44609399999999,
1.0,1999-00,1.0,0,5,19,46.0,260.76234390724443,0.0,593.0,42.982923,-71.44609399999999,25721.0
1.0,1999-00,0.0,2,1,37,28.0,86.09297300012354,0.0,554.0,42.982923,-71.44609399999999,25722.0
1.0,1999-00,,1,4,23,41.0,214.8487840319325,0.0,529.0,42.982923,-71.44609399999999,25723.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,390.0,42.982923,-71.44609399999999,25724.0
1.0,1999-00,,4,5,23,45.0,253.14027731674787,0.0,345.0,42.982923,-71.44609399999999,25725.0
1.0,1999-00,1.0,0,4,32,39.0,193.5458601985586,0.0,233.0,42.982923,-71.44609399999999,25726.0
1.0,1999-00,1.0,5,4,43,35.0,156.348968656656,0.0,159.0,42.982923,-71.44609399999999,25727.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,130.0,42.982923,-71.44609399999999,25728.0
1.0,1999-00,0.0,0,4,23,36.0,168.43396332094068,0.0,75.0,42.982923,-71.44609399999999,25729.0
2.0,1999-00,1.0,0,1,56,29.0,94.72592042308166,0.0,386.0,42.982923,-71.44609399999999,25730.0
2.0,1999-00,,0,5,25,46.0,265.74545474719736,0.0,245.0,42.982923,-71.44609399999999,25731.0
2.0,1999-00,,1,5,23,45.0,258.0736329034797,0.0,130.0,42.982923,-71.44609399999999,25732.0
3.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,612.0,42.982923,-71.44609399999999,25733.0
3.0,1999-00,1.0,0,4,34,20.0,0.0,0.0,357.0,42.982923,-71.44609399999999,25734.0
4.0,1999-00,,0,0,34,20.0,0.0,0.0,666.0,42.982923,-71.44609399999999,25735.0
4.0,1999-00,1.0,0,1,39,28.0,82.07923001588159,0.0,219.0,42.982923,-71.44609399999999,25736.0
4.0,1999-00,0.0,0,4,56,36.0,162.0,0.0,161.0,42.982923,-71.44609399999999,25737.0
1.0,1999-00,0.0,0,0,34,20.0,2.3286893159166806,0.0,590.0,45.539131,-122.651648,25738.0
2.0,1999-00,1.0,0,0,33,20.0,2.3286893159166806,0.0,396.0,45.539131,-122.651648,25739.0
2.0,1999-00,,2,4,0,34.0,144.16848608660632,0.0,146.0,45.539131,-122.651648,25740.0
2.0,1999-00,0.0,0,5,40,45.0,259.2778432492835,0.0,12.0,45.539131,-122.651648,25741.0
3.0,1999-00,1.0,2,4,36,37.0,173.5655495770978,0.0,562.0,45.539131,-122.651648,25742.0
3.0,1999-00,0.0,5,4,15,29.0,94.72592042308166,0.0,166.0,45.539131,-122.651648,25743.0
3.0,1999-00,0.0,4,4,47,42.0,220.0363606316011,0.0,131.0,45.539131,-122.651648,25744.0
3.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,85.0,45.539131,-122.651648,25745.0
4.0,1999-00,1.0,0,0,1,40.0,204.95697041690184,0.0,379.0,45.539131,-122.651648,25746.0
4.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,326.0,45.539131,-122.651648,25747.0
4.0,1999-00,0.0,0,1,23,27.0,79.20227269466452,0.0,66.0,45.539131,-122.651648,25748.0
1.0,1999-00,1.0,2,4,30,37.0,179.10890541790488,0.0,692.0,42.982923,-71.44609399999999,25749.0
1.0,1999-00,0.0,0,4,30,40.0,206.65188119153427,0.0,654.0,42.982923,-71.44609399999999,25750.0
1.0,1999-00,0.0,2,4,23,32.0,120.83873551142449,0.0,595.0,42.982923,-71.44609399999999,25751.0
1.0,1999-00,0.0,0,0,34,20.0,2.3286893159166806,0.0,481.0,42.982923,-71.44609399999999,25752.0
1.0,1999-00,0.0,0,1,46,25.0,55.578772926361005,0.0,192.0,42.982923,-71.44609399999999,25753.0
1.0,1999-00,1.0,0,4,1,20.0,0.0,0.0,188.0,42.982923,-71.44609399999999,25754.0
1.0,1999-00,0.0,5,4,23,28.0,86.76404785393545,0.0,37.0,42.982923,-71.44609399999999,
2.0,1999-00,0.0,2,4,23,36.0,160.8632960000509,0.0,196.0,42.982923,-71.44609399999999,25756.0
2.0,1999-00,1.0,5,4,23,31.0,111.22050170719429,0.0,145.0,42.982923,-71.44609399999999,25757.0
2.0,1999-00,1.0,5,4,23,29.0,94.36630754670864,0.0,0.0,42.982923,-71.44609399999999,25758.0
3.0,1999-00,,4,4,23,37.0,178.10390225932727,0.0,625.0,42.982923,-71.44609399999999,
3.0,1999-00,1.0,1,4,23,39.0,197.51708786836647,0.0,567.0,42.982923,-71.44609399999999,25760.0
3.0,1999-00,,2,4,23,28.0,89.18520056601321,0.0,358.0,42.982923,-71.44609399999999,25761.0
3.0,1999-00,0.0,4,5,10,45.0,256.8131616564852,0.0,277.0,42.982923,-71.44609399999999,25762.0
3.0,1999-00,1.0,0,5,23,44.0,244.8182999695897,0.0,40.0,42.982923,-71.44609399999999,25763.0
3.0,1999-00,0.0,4,5,23,44.0,244.6160256401857,0.0,8.0,42.982923,-71.44609399999999,25764.0
3.0,1999-00,0.0,0,1,30,25.0,52.98575959116297,0.0,0.0,42.982923,-71.44609399999999,25765.0
4.0,1999-00,0.0,0,0,34,38.0,184.69414230680331,0.0,675.0,42.982923,-71.44609399999999,25766.0
4.0,1999-00,0.0,2,4,23,29.0,92.39588735436226,0.0,167.0,42.982923,-71.44609399999999,25767.0
4.0,1999-00,1.0,5,4,23,36.0,160.29036153181514,0.0,84.0,42.982923,-71.44609399999999,25768.0
4.0,1999-00,,1,5,12,41.68219653154974,259.3067681338071,0.0,52.0,42.982923,-71.44609399999999,25769.0
4.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,18.0,42.982923,-71.44609399999999,25770.0
1.0,1999-00,0.0,5,4,37,30.0,101.27191120937731,0.0,653.0,42.982923,-71.44609399999999,25771.0
1.0,1999-00,,0,1,39,26.0,66.007575322837,0.0,591.0,42.982923,-71.44609399999999,25772.0
1.0,1999-00,1.0,0,1,39,27.0,78.0,0.0,473.0,42.982923,-71.44609399999999,25773.0
1.0,1999-00,,0,1,23,30.0,105.94810050208544,0.0,325.0,42.982923,-71.44609399999999,25774.0
1.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,42.0,42.982923,-71.44609399999999,25775.0
1.0,1999-00,1.0,2,4,39,29.0,92.39588735436226,0.0,0.0,42.982923,-71.44609399999999,25776.0
2.0,1999-00,0.0,5,4,23,41.0,218.68013169924697,0.0,612.0,42.982923,-71.44609399999999,25777.0
2.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,231.0,42.982923,-71.44609399999999,25778.0
2.0,1999-00,,0,0,34,20.0,0.0,0.0,116.0,42.982923,-71.44609399999999,25779.0
3.0,1999-00,1.0,4,4,40,38.0,180.40509970618905,0.0,674.0,42.982923,-71.44609399999999,25780.0
3.0,1999-00,,4,4,50,38.0,181.61773041198373,0.0,489.0,42.982923,-71.44609399999999,25781.0
3.0,1999-00,0.0,5,1,23,35.0,153.32318807016762,0.0,56.0,42.982923,-71.44609399999999,25782.0
4.0,1999-00,0.0,0,1,23,28.0,89.14033879226618,0.0,419.0,42.982923,-71.44609399999999,25783.0
4.0,1999-00,,0,0,26,20.0,0.0,0.0,361.0,42.982923,-71.44609399999999,25784.0
4.0,1999-00,1.0,0,5,23,45.0,250.12796724876648,0.0,198.0,42.982923,-71.44609399999999,25785.0
4.0,1999-00,0.0,1,5,23,46.0,265.6633207652121,0.0,134.0,42.982923,-71.44609399999999,25786.0
4.0,1999-00,0.0,0,0,34,20.0,0.0,0.0,109.0,42.982923,-71.44609399999999,25787.0
1.0,1999-00,1.0,5,1,23,34.0,143.96180048887967,0.0,703.0,42.982923,-71.44609399999999,25788.0
1.0,1999-00,1.0,0,5,23,46.0,261.27571643763605,0.0,552.0,42.982923,-71.44609399999999,25789.0
1.0,1999-00,,0,0,1,20.0,0.0,0.0,0.0,42.982923,-71.44609399999999,25790.0
2.0,1999-00,0.0,0,1,23,28.0,84.17244204607586,0.0,648.0,42.982923,-71.44609399999999,25791.0
2.0,1999-00,0.0,1,4,53,42.0,221.92341021172143,0.0,535.0,42.982923,-71.44609399999999,25792.0
2.0,1999-00,0.0,5,4,44,34.0,149.0,0.0,236.0,42.982923,-71.44609399999999,25793.0
2.0,1999-00,0.0,0,1,23,29.0,90.09439494219386,0.0,29.0,42.982923,-71.44609399999999,25794.0
2.0,1999-00,0.0,4,5,24,46.0,269.2582403567252,0.0,5.0,42.982923,-71.44609399999999,25795.0
4.0,1999-00,,0,4,8,37.0,171.10523077919038,0.0,373.0,42.982923,-71.44609399999999,25796.0
4.0,1999-00,1.0,0,1,23,28.0,80.65358020571685,0.0,306.0,42.982923,-71.44609399999999,25797.0
4.0,1999-00,1.0,0,4,11,36.0,166.10839834276894,0.0,129.0,42.982923,-71.44609399999999,25798.0
4.0,1999-00,0.0,4,5,23,46.0,265.74545474719736,0.0,35.0,42.982923,-71.44609399999999,25799.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,541.0,34.189593,-118.471724,25800.0
1.0,1999-00,1.0,0,0,4,20.0,0.0,0.0,394.0,34.189593,-118.471724,25801.0
2.0,1999-00,0.0,0,0,34,20.0,2.3286893159166806,0.0,569.0,34.189593,-118.471724,25802.0
2.0,1999-00,,0,4,48,40.0,208.1465829649865,0.0,443.0,34.189593,-118.471724,25803.0
2.0,1999-00,0.0,5,4,23,30.0,108.70602559196064,0.0,405.0,34.189593,-118.471724,25804.0
2.0,1999-00,1.0,0,1,23,25.0,50.60632371551997,0.0,7.0,34.189593,-118.471724,25805.0
3.0,1999-00,,0,5,23,46.0,260.84861510078986,0.0,670.0,34.189593,-118.471724,25806.0
3.0,1999-00,1.0,0,1,12,24.0,45.276925690687094,0.0,581.0,34.189593,-118.471724,25807.0
3.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,554.0,34.189593,-118.471724,25808.0
3.0,1999-00,1.0,0,5,23,48.0,282.23571708768543,0.0,365.0,34.189593,-118.471724,25809.0
4.0,1999-00,1.0,1,4,23,37.0,170.13524032369077,0.0,547.0,34.189593,-118.471724,25810.0
4.0,1999-00,1.0,0,0,1,20.0,2.3286893159166806,0.0,187.0,34.189593,-118.471724,25811.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,701.0,37.754129999999996,-122.437947,25812.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,521.0,37.754129999999996,-122.437947,25813.0
1.0,1999-00,1.0,5,6,56,44.0,242.0185943269649,0.0,407.0,37.754129999999996,-122.437947,25814.0
1.0,1999-00,0.0,0,1,30,26.0,65.74191965557439,0.0,252.0,37.754129999999996,-122.437947,25815.0
1.0,1999-00,,5,4,16,35.0,154.3243337908834,0.0,221.0,37.754129999999996,-122.437947,25816.0
1.0,1999-00,0.0,0,0,33,22.0,22.62741699796952,0.0,179.0,37.754129999999996,-122.437947,25817.0
1.0,1999-00,1.0,0,0,33,20.0,0.0,0.0,21.0,37.754129999999996,-122.437947,25818.0
2.0,1999-00,0.0,0,1,30,24.0,42.44997055358225,0.0,660.0,37.754129999999996,-122.437947,25819.0
2.0,1999-00,1.0,0,0,1,19.770151599444688,0.0,0.0,606.0,37.754129999999996,-122.437947,25820.0
2.0,1999-00,1.0,0,1,23,26.0,63.117173646212215,0.0,246.0,37.754129999999996,-122.437947,25821.0
2.0,1999-00,0.0,0,1,30,24.0,43.01162633521314,0.0,213.0,37.754129999999996,-122.437947,25822.0
2.0,1999-00,0.0,5,4,23,36.0,162.30834852218788,0.0,112.0,37.754129999999996,-122.437947,25823.0
2.0,1999-00,0.0,0,5,23,45.0,252.9584946191766,0.0,27.0,37.754129999999996,-122.437947,25824.0
3.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,582.0,37.754129999999996,-122.437947,25825.0
3.0,1999-00,1.0,0,0,33,20.0,0.0,0.0,534.0,37.754129999999996,-122.437947,25826.0
3.0,1999-00,1.0,0,0,1,20.0,0.0,0.0,432.0,37.754129999999996,-122.437947,25827.0
3.0,1999-00,0.0,4,5,34,44.0,248.67649667791284,0.0,347.0,37.754129999999996,-122.437947,25828.0
3.0,1999-00,0.0,0,5,23,45.0,259.123522668244,0.0,251.0,37.754129999999996,-122.437947,25829.0
4.0,1999-00,,0,1,29,33.0,130.91982279242512,0.0,443.0,37.754129999999996,-122.437947,25830.0
1.0,1999-00,1.0,0,1,23,26.284543336016466,68.96375859826666,0.0,626.0,42.982923,-71.44609399999999,25831.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,362.0,42.982923,-71.44609399999999,25832.0
1.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,338.0,42.982923,-71.44609399999999,25833.0
1.0,1999-00,1.0,4,4,24,40.0,202.24984548819808,0.0,67.0,42.982923,-71.44609399999999,25834.0
2.0,1999-00,0.0,5,4,23,29.0,96.84007434941385,0.0,637.0,42.982923,-71.44609399999999,25835.0
2.0,1999-00,1.0,0,0,34,20.0,2.3286893159166806,0.0,510.0,42.982923,-71.44609399999999,25836.0
2.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,315.0,42.982923,-71.44609399999999,25837.0
2.0,1999-00,0.0,0,1,23,28.554710153306626,93.00537618869137,0.0,299.0,42.982923,-71.44609399999999,25838.0
2.0,1999-00,1.0,0,0,34,20.0,0.0,0.0,268.0,42.982923,-71.44609399999999,25839.0
