,power_of_shot,game_season,is_goal,area_of_shot,shot_basics,combined_shot,distance_of_shot,location,knockout_match,remaining_total,latitude,longitude,shot_id_number
27830,1.0,9.0,1.0,0.0,1.0,23.0,27.0,74.63243262818115,1.0,280.0,42.982923,-71.44609399999999,27831.0
27831,2.0,9.0,0.0,4.0,4.0,23.0,40.0,202.1806123247232,1.0,0.0,42.982923,-71.44609399999999,27832.0
27832,2.0,9.0,0.0,4.0,4.0,23.0,37.0,176.64937022248336,1.0,0.0,42.982923,-71.44609399999999,27833.0
27833,3.0,9.0,0.0,0.0,1.0,23.0,27.0,72.09022125087424,1.0,582.0,42.982923,-71.44609399999999,27834.0
27834,3.0,9.0,1.0,0.0,1.0,39.0,27.0,71.25307010929423,1.0,303.0,42.982923,-71.44609399999999,27835.0
27835,3.0,9.0,1.0,0.0,0.0,42.0,23.0,36.68787265568828,1.0,36.0,42.982923,-71.44609399999999,27836.0
27836,4.0,13.0,0.0,5.0,1.0,40.0,33.0,137.56816492197606,1.0,356.0,42.982923,-71.44609399999999,27837.0
27837,4.0,9.0,0.0,4.0,4.0,23.0,42.669225582545465,262.58903252040056,1.0,25.0,42.982923,-71.44609399999999,27838.0
27838,4.0,9.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,0.0,42.982923,-71.44609399999999,27839.0
27839,4.0,13.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,11.0,42.982923,-71.44609399999999,27840.0
27840,5.0,13.0,1.0,4.0,4.0,21.0,37.0,174.49641830135081,1.0,0.0,42.982923,-71.44609399999999,27841.0
27841,1.0,9.0,0.0,1.0,4.0,47.0,38.0,184.56435192094924,1.0,548.0,33.552026,-112.07166699999999,27842.0
27842,1.0,9.0,0.0,5.0,6.0,40.0,44.0,242.293210800468,1.0,306.0,33.552026,-112.07166699999999,27843.0
27843,1.0,13.0,1.0,1.0,4.0,23.0,36.0,168.96449331146468,1.0,52.0,33.552026,-112.07166699999999,27844.0
27844,1.0,9.0,1.0,0.0,1.0,23.0,28.0,82.73451516749222,1.0,1.0,33.552026,-112.07166699999999,27845.0
27845,2.0,10.0,1.0,5.0,4.0,23.0,35.0,153.0130713370593,1.0,661.0,33.552026,-112.07166699999999,27846.0
27846,2.0,9.0,1.0,0.0,0.0,4.0,20.0,0.0,1.0,594.0,33.552026,-112.07166699999999,27847.0
27847,2.0,9.0,0.0,0.0,1.0,48.0,28.0,87.86353054595519,0.0,265.0,33.552026,-112.07166699999999,27848.0
27848,3.0,9.0,0.0,1.0,5.0,23.0,45.0,251.87298386289865,1.0,703.0,33.552026,-112.07166699999999,27849.0
27849,3.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,473.0,33.552026,-112.07166699999999,27850.0
27850,3.0,9.0,1.0,4.0,5.0,11.0,45.0,252.38264599611438,1.0,42.0,33.552026,-112.07166699999999,27851.0
27851,3.0,10.0,0.0,4.0,5.0,23.0,47.0,279.5711000801048,1.0,3.0,33.552026,-112.07166699999999,27852.0
27853,4.0,9.0,1.0,0.0,0.0,34.0,19.770151599444688,0.0,1.0,654.0,33.552026,-112.07166699999999,27854.0
27856,4.0,9.0,1.0,1.0,5.0,23.0,47.0,274.8817927764587,1.0,437.0,33.552026,-112.07166699999999,27857.0
27857,4.0,9.0,0.0,4.0,5.0,52.0,45.0,259.53227159642404,1.0,379.0,33.552026,-112.07166699999999,27858.0
27858,1.0,9.0,0.0,0.0,4.0,23.0,39.0,194.17775361765828,1.0,701.0,42.982923,-71.44609399999999,27859.0
27859,1.0,9.0,1.0,0.0,1.0,34.0,25.0,54.589376255824725,1.0,673.0,42.982923,-71.44609399999999,27860.0
27860,1.0,9.0,1.0,5.0,4.0,3.0,30.0,103.64282986640926,1.0,208.0,42.982923,-71.44609399999999,27861.0
27861,1.0,9.0,1.0,4.0,5.0,23.0,48.0,281.8598942737331,1.0,1.0,42.982923,-71.44609399999999,27862.0
27862,2.0,10.0,1.0,0.0,0.0,33.0,20.0,0.0,1.0,580.0,42.982923,-71.44609399999999,27863.0
27863,2.0,13.0,0.0,0.0,1.0,39.0,23.52086199322844,61.22091146005586,1.0,521.0,42.982923,-71.44609399999999,27864.0
27865,2.0,9.0,0.0,2.0,4.0,25.0,35.0,152.8201557386983,1.0,204.0,42.982923,-71.44609399999999,27866.0
27866,2.0,9.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,172.0,42.982923,-71.44609399999999,27867.0
27868,3.0,9.0,1.0,0.0,0.0,34.0,20.0,2.3286893159166806,1.0,688.0,42.982923,-71.44609399999999,27869.0
27869,3.0,9.0,0.0,1.0,4.0,30.0,40.0,204.9569704169019,1.0,615.0,42.982923,-71.44609399999999,27870.0
27870,3.0,9.0,1.0,1.0,4.0,23.0,38.0,184.195548263252,1.0,553.0,42.982923,-71.44609399999999,27871.0
27871,3.0,9.0,1.0,2.0,4.0,23.0,39.0,193.21490625725545,1.0,480.0,42.982923,-71.44609399999999,27872.0
27873,3.0,10.0,1.0,0.0,5.0,4.0,47.0,275.87686880224663,1.0,368.0,42.982923,-71.44609399999999,27874.0
27874,3.0,9.0,0.0,4.0,5.0,52.0,45.0,251.08564275959708,1.0,285.0,42.982923,-71.44609399999999,27875.0
27875,3.0,9.0,0.0,5.0,4.0,15.0,40.0,205.03902067655318,1.0,170.0,42.982923,-71.44609399999999,27876.0
27876,3.0,9.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,107.0,42.982923,-71.44609399999999,27877.0
27877,4.0,9.0,0.0,5.0,4.0,23.0,40.0,205.0,1.0,565.0,42.982923,-71.44609399999999,27878.0
27878,4.0,9.0,1.0,0.0,0.0,45.0,20.0,2.3286893159166806,1.0,414.0,42.982923,-71.44609399999999,27879.0
27879,4.0,9.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,317.0,42.982923,-71.44609399999999,27880.0
27880,4.0,9.0,0.0,1.0,5.0,4.0,45.0,254.2439773131313,1.0,311.0,42.982923,-71.44609399999999,27881.0
27881,4.0,9.0,0.0,0.0,0.0,34.0,20.0,2.3286893159166806,1.0,416.0,42.982923,-71.44609399999999,27882.0
27883,4.0,10.0,1.0,2.0,2.0,23.0,43.0,230.31283073246263,1.0,107.0,42.982923,-71.44609399999999,27884.0
27885,4.0,9.0,0.0,4.0,4.0,23.0,37.0,170.55204484262268,0.0,0.0,42.982923,-71.44609399999999,27886.0
27887,5.0,9.0,1.0,4.0,4.0,23.0,35.16780479497797,167.86899654194636,1.0,232.0,42.982923,-71.44609399999999,27888.0
27888,5.0,9.0,0.0,5.0,4.0,23.0,35.0,157.07959765672942,1.0,121.0,42.982923,-71.44609399999999,27889.0
27890,5.0,9.0,1.0,4.0,5.0,50.0,46.0,260.46496885377894,1.0,54.0,42.982923,-71.44609399999999,27891.0
27891,5.0,9.0,1.0,1.0,5.0,48.0,48.0,283.30195904723286,1.0,33.0,42.982923,-71.44609399999999,27892.0
27892,5.0,9.0,0.0,1.0,5.0,50.0,47.0,278.63237428554487,1.0,25.0,42.982923,-71.44609399999999,27893.0
27893,1.0,10.0,1.0,5.0,4.0,23.0,36.0,169.36646657470303,1.0,607.0,33.552026,-112.07166699999999,27894.0
27894,1.0,10.0,0.0,4.0,5.0,23.0,48.0,282.52610498854784,1.0,350.0,33.552026,-112.07166699999999,27895.0
27895,1.0,9.0,1.0,0.0,1.0,14.0,28.0,86.58521813797087,1.0,238.0,33.552026,-112.07166699999999,27896.0
27896,1.0,9.0,0.0,4.0,4.0,23.0,40.0,201.55644370746373,1.0,120.0,33.552026,-112.07166699999999,27897.0
27897,2.0,9.0,1.0,0.0,1.0,48.0,27.0,78.29431652425353,1.0,25.0,33.552026,-112.07166699999999,27898.0
27899,2.0,9.0,1.0,1.0,5.0,23.0,44.0,246.08941464435242,1.0,448.0,33.552026,-112.07166699999999,27900.0
27900,2.0,9.0,1.0,4.0,5.0,23.0,50.0,304.253184042501,1.0,381.0,33.552026,-112.07166699999999,27901.0
27901,2.0,9.0,0.0,5.0,4.0,23.0,37.0,174.56272825175412,1.0,313.0,33.552026,-112.07166699999999,27902.0
27902,2.0,9.0,0.0,4.0,5.0,30.0,46.0,262.45761562583783,1.0,289.0,33.552026,-112.07166699999999,27903.0
27903,2.0,9.0,1.0,4.0,4.0,23.0,41.0,212.60291625469296,1.0,134.0,33.552026,-112.07166699999999,27904.0
27904,2.0,9.0,0.0,5.0,4.0,1.0,40.0,203.5313243704762,1.0,58.0,33.552026,-112.07166699999999,27905.0
27905,2.0,10.0,1.0,4.0,5.0,30.0,46.0,264.4919658515169,1.0,24.0,33.552026,-112.07166699999999,27906.0
27906,3.0,9.0,0.0,4.0,4.0,23.0,45.0,256.9124364447934,1.0,466.0,33.552026,-112.07166699999999,27907.0
27907,3.0,9.0,0.0,2.0,2.0,23.0,43.0,233.36237914453991,1.0,271.0,33.552026,-112.07166699999999,27908.0
27908,4.0,9.0,0.0,0.0,1.0,23.0,30.0,108.17116066678771,1.0,594.0,33.552026,-112.07166699999999,27909.0
27909,1.0,10.0,0.0,2.0,4.0,22.0,37.0,176.8219443394965,1.0,689.0,33.552026,-112.07166699999999,27910.0
27910,1.0,10.0,0.0,2.0,4.0,6.0,39.0,194.1957775030137,1.0,632.0,33.552026,-112.07166699999999,27911.0
27911,1.0,10.0,1.0,0.0,0.0,26.0,20.0,2.3286893159166806,1.0,576.0,33.552026,-112.07166699999999,27912.0
27912,1.0,10.0,1.0,0.0,1.0,7.0,30.0,100.04498987955368,1.0,470.0,33.552026,-112.07166699999999,27913.0
27913,1.0,10.0,1.0,4.0,4.0,23.0,37.0,178.99720668211555,1.0,440.0,33.552026,-112.07166699999999,27914.0
27914,1.0,10.0,1.0,5.0,4.0,23.0,19.276637073946823,171.0730837975396,1.0,401.0,33.552026,-112.07166699999999,27915.0
27915,1.0,10.0,1.0,0.0,1.0,7.0,29.0,92.11405973031479,1.0,209.0,33.552026,-112.07166699999999,27916.0
27916,1.0,10.0,0.0,0.0,4.0,23.0,39.0,199.0226117806718,1.0,170.0,33.552026,-112.07166699999999,27917.0
27917,1.0,10.0,0.0,4.0,5.0,30.0,44.0,247.77610861420845,1.0,0.0,33.552026,-112.07166699999999,27918.0
27918,2.0,10.0,0.0,5.0,4.0,23.0,35.0,150.76471735787518,1.0,515.0,33.552026,-112.07166699999999,27919.0
27919,2.0,10.0,1.0,0.0,0.0,33.0,20.0,2.3286893159166806,0.0,446.0,33.552026,-112.07166699999999,27920.0
27921,2.0,10.0,1.0,0.0,1.0,23.0,30.0,107.70329614269009,1.0,243.0,33.552026,-112.07166699999999,27922.0
27922,2.0,10.0,1.0,4.0,4.0,5.0,41.0,215.33694527414468,1.0,137.0,33.552026,-112.07166699999999,27923.0
27924,2.0,10.0,1.0,4.0,5.0,23.0,45.0,253.81095327034248,1.0,71.0,33.552026,-112.07166699999999,27925.0
27925,2.0,10.0,1.0,1.0,5.0,9.0,47.0,271.8124353299532,1.0,1.0,33.552026,-112.07166699999999,27926.0
27927,3.0,10.0,0.0,5.0,4.0,23.0,39.0,196.22945752358382,1.0,498.0,33.552026,-112.07166699999999,27928.0
27929,3.0,10.0,1.0,1.0,4.0,23.0,38.0,182.0027472320129,1.0,121.0,33.552026,-112.07166699999999,27930.0
27930,3.0,10.0,0.0,1.0,4.0,49.0,37.0,178.39282496782207,1.0,90.0,33.552026,-112.07166699999999,27931.0
27932,4.0,10.0,0.0,1.0,4.0,30.0,39.0,197.9520143873257,1.0,660.0,33.552026,-112.07166699999999,27933.0
27933,4.0,10.0,0.0,4.0,4.0,47.0,38.0,180.92263539977523,1.0,609.0,33.552026,-112.07166699999999,27934.0
27934,4.0,10.0,0.0,0.0,0.0,33.0,20.0,2.3286893159166806,1.0,542.0,33.552026,-112.07166699999999,27935.0
27935,4.0,10.0,0.0,0.0,1.0,7.0,33.0,132.38202294873727,1.0,462.0,33.552026,-112.07166699999999,27936.0
27936,4.0,10.0,0.0,1.0,5.0,23.0,42.47181977234632,297.69279467262885,0.0,229.0,33.552026,-112.07166699999999,27937.0
27937,4.0,10.0,0.0,0.0,1.0,50.0,28.0,86.58521813797087,1.0,188.0,33.552026,-112.07166699999999,27938.0
27938,4.0,10.0,0.0,2.0,4.0,23.0,36.0,168.75129629131743,1.0,111.0,33.552026,-112.07166699999999,27939.0
27939,4.0,13.0,1.0,5.0,1.0,34.0,28.0,80.77747210701756,1.0,102.0,33.552026,-112.07166699999999,27940.0
27940,4.0,10.0,0.0,2.0,4.0,23.0,37.0,175.51353224181892,1.0,73.0,33.552026,-112.07166699999999,27941.0
27941,4.0,10.0,0.0,1.0,5.0,30.0,46.0,266.70020622414216,1.0,36.0,33.552026,-112.07166699999999,27942.0
27943,1.0,10.0,1.0,4.0,5.0,23.0,47.0,277.9154547699713,1.0,500.0,33.552026,-112.07166699999999,27944.0
27945,1.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,421.0,33.552026,-112.07166699999999,27946.0
27946,1.0,10.0,1.0,4.0,4.0,39.0,40.0,202.35612172603032,1.0,177.0,33.552026,-112.07166699999999,27947.0
27947,1.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,117.0,33.552026,-112.07166699999999,27948.0
27948,1.0,10.0,0.0,1.0,5.0,13.0,45.0,257.70137756713683,1.0,14.0,33.552026,-112.07166699999999,27949.0
27949,2.0,10.0,0.0,0.0,5.0,34.0,45.0,253.0177859360879,1.0,298.0,33.552026,-112.07166699999999,27950.0
27950,3.0,10.0,0.0,1.0,4.0,23.0,41.0,213.66328650472454,1.0,706.0,33.552026,-112.07166699999999,27951.0
27952,3.0,10.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,549.0,33.552026,-112.07166699999999,27953.0
27953,3.0,10.0,0.0,0.0,1.0,30.0,30.0,102.0,1.0,472.0,33.552026,-112.07166699999999,27954.0
27954,3.0,10.0,0.0,0.0,0.0,41.0,20.0,0.0,1.0,191.0,33.552026,-112.07166699999999,27955.0
27955,1.0,10.0,1.0,0.0,1.0,32.0,32.0,128.16005617976296,1.0,549.0,42.982923,-71.44609399999999,27956.0
27957,1.0,10.0,0.0,2.0,4.0,43.0,20.26366612494255,145.08618128546908,1.0,304.0,42.982923,-71.44609399999999,27958.0
27958,1.0,10.0,1.0,0.0,0.0,41.0,20.0,0.0,1.0,202.0,42.982923,-71.44609399999999,27959.0
27960,1.0,10.0,1.0,5.0,6.0,2.0,42.0,225.75429121059918,1.0,29.0,42.982923,-71.44609399999999,27961.0
27961,2.0,10.0,1.0,0.0,0.0,26.0,20.0,0.0,1.0,484.0,42.982923,-71.44609399999999,27962.0
27962,2.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,413.0,42.982923,-71.44609399999999,27963.0
27963,2.0,10.0,1.0,0.0,0.0,34.0,20.0,2.3286893159166806,1.0,307.0,42.982923,-71.44609399999999,27964.0
27964,2.0,10.0,1.0,5.0,1.0,39.0,31.0,116.81181447096864,1.0,219.0,42.982923,-71.44609399999999,27965.0
27966,3.0,10.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,348.0,42.982923,-71.44609399999999,27967.0
27968,3.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,178.0,42.982923,-71.44609399999999,27969.0
27969,3.0,10.0,0.0,0.0,1.0,39.0,23.22475327792972,64.35060217278468,1.0,2.0,42.982923,-71.44609399999999,27970.0
27970,4.0,10.0,0.0,2.0,4.0,23.0,29.0,97.63708311906906,1.0,696.0,42.982923,-71.44609399999999,27971.0
27971,4.0,10.0,1.0,0.0,4.0,32.0,40.0,204.9569704169019,1.0,659.0,42.982923,-71.44609399999999,27972.0
27972,4.0,10.0,1.0,4.0,5.0,30.0,45.0,254.46807265352558,1.0,28.0,42.982923,-71.44609399999999,27973.0
27973,4.0,10.0,0.0,4.0,5.0,53.0,46.0,267.15164233071823,1.0,609.0,42.982923,-71.44609399999999,27974.0
27974,4.0,10.0,0.0,0.0,1.0,23.0,29.0,93.51141581136,1.0,545.0,42.982923,-71.44609399999999,27975.0
27975,4.0,10.0,0.0,0.0,4.0,30.0,41.0,212.21922627321015,1.0,494.0,42.982923,-71.44609399999999,27976.0
27976,4.0,10.0,1.0,0.0,0.0,34.0,20.0,2.3286893159166806,1.0,432.0,42.982923,-71.44609399999999,27977.0
27977,4.0,10.0,0.0,0.0,1.0,23.0,33.0,130.4645545732633,1.0,317.0,42.982923,-71.44609399999999,27978.0
27978,4.0,10.0,0.0,0.0,1.0,23.0,25.0,52.17278984298233,1.0,283.0,42.982923,-71.44609399999999,27979.0
27980,4.0,10.0,1.0,1.0,4.0,43.0,37.0,178.96647730790255,1.0,57.0,42.982923,-71.44609399999999,27981.0
27981,1.0,10.0,1.0,0.0,0.0,33.0,19.770151599444688,0.0,1.0,676.0,42.982923,-71.44609399999999,27982.0
27982,1.0,10.0,1.0,1.0,5.0,22.0,47.0,275.87686880224663,1.0,550.0,42.982923,-71.44609399999999,27983.0
27984,1.0,10.0,0.0,0.0,1.0,53.0,27.0,77.0,1.0,365.0,42.982923,-71.44609399999999,27985.0
27985,1.0,10.0,0.0,1.0,5.0,23.0,45.0,251.03187048659768,0.0,339.0,42.982923,-71.44609399999999,27986.0
27986,1.0,10.0,0.0,0.0,0.0,34.0,21.0,18.681541692269406,1.0,274.0,42.982923,-71.44609399999999,27987.0
27987,1.0,10.0,1.0,0.0,1.0,23.0,28.0,83.38000175631075,1.0,211.0,42.982923,-71.44609399999999,27988.0
27988,1.0,10.0,0.0,0.0,0.0,34.0,19.770151599444688,0.0,1.0,110.0,42.982923,-71.44609399999999,27989.0
27989,1.0,10.0,1.0,4.0,4.0,9.0,33.391152503185666,162.077142126828,1.0,46.0,42.982923,-71.44609399999999,27990.0
27990,1.0,10.0,0.0,0.0,4.0,23.0,38.0,189.85520798756087,1.0,29.0,42.982923,-71.44609399999999,27991.0
27991,1.0,10.0,0.0,3.0,3.0,23.0,97.0,782.4475715547095,1.0,0.0,42.982923,-71.44609399999999,27992.0
27995,2.0,10.0,0.0,2.0,4.0,23.0,35.0,153.3264491208219,1.0,51.0,42.982923,-71.44609399999999,27996.0
27996,2.0,10.0,0.0,0.0,0.0,34.0,20.0,0.0,1.0,33.0,42.982923,-71.44609399999999,27997.0
27997,2.0,10.0,1.0,0.0,0.0,34.0,19.770151599444688,0.0,1.0,6.0,42.982923,-71.44609399999999,27998.0
27998,3.0,10.0,1.0,4.0,4.0,23.0,41.0,212.0471645648676,1.0,547.0,42.982923,-71.44609399999999,27999.0
27999,3.0,10.0,0.0,2.0,4.0,40.0,33.0,136.7406303919943,1.0,419.0,42.982923,-71.44609399999999,28000.0
28000,3.0,10.0,0.0,4.0,5.0,23.0,44.0,245.48262663709892,1.0,115.0,42.982923,-71.44609399999999,28001.0
28002,3.0,10.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,6.0,42.982923,-71.44609399999999,28003.0
28004,4.0,10.0,0.0,0.0,5.0,23.0,45.0,258.13562326807977,1.0,301.0,42.982923,-71.44609399999999,28005.0
28006,1.0,10.0,1.0,5.0,1.0,7.0,30.0,104.89041900955492,1.0,679.0,33.552026,-112.07166699999999,28007.0
28007,1.0,10.0,1.0,0.0,4.0,35.0,39.0,194.0,1.0,622.0,33.552026,-112.07166699999999,28008.0
28008,1.0,10.0,0.0,4.0,5.0,23.0,46.0,262.80030441382667,1.0,598.0,33.552026,-112.07166699999999,28009.0
28009,1.0,10.0,0.0,0.0,1.0,10.0,29.0,93.51141581136,1.0,8.0,33.552026,-112.07166699999999,28010.0
28010,1.0,10.0,1.0,5.0,1.0,48.0,28.0,86.55634003352961,1.0,420.0,33.552026,-112.07166699999999,28011.0
28011,1.0,10.0,0.0,4.0,5.0,19.0,45.0,252.38858928247924,1.0,431.0,33.552026,-112.07166699999999,28012.0
28012,1.0,11.0,0.0,4.0,4.0,30.0,40.0,200.7710138441304,1.0,405.0,33.552026,-112.07166699999999,28013.0
28013,1.0,10.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,190.0,33.552026,-112.07166699999999,28014.0
28015,2.0,11.0,1.0,1.0,4.0,30.0,39.0,193.82982226685345,1.0,603.0,33.552026,-112.07166699999999,28016.0
28016,2.0,10.0,1.0,0.0,1.0,19.0,26.0,67.26812023536857,1.0,354.0,33.552026,-112.07166699999999,28017.0
28017,2.0,10.0,1.0,1.0,4.0,55.0,38.0,185.2349858962933,1.0,300.0,33.552026,-112.07166699999999,28018.0
28018,2.0,10.0,1.0,4.0,4.0,23.0,40.0,203.82345301755643,1.0,260.0,33.552026,-112.07166699999999,28019.0
28019,2.0,10.0,0.0,0.0,1.0,54.0,30.0,103.46980235798269,1.0,209.0,33.552026,-112.07166699999999,28020.0
28020,2.0,10.0,0.0,1.0,5.0,23.0,40.49776167035488,258.65227623201,1.0,135.0,33.552026,-112.07166699999999,28021.0
28021,2.0,11.0,0.0,4.0,4.0,54.0,39.0,193.1035991378721,1.0,83.0,33.552026,-112.07166699999999,28022.0
28022,3.0,10.0,0.0,1.0,4.0,16.0,39.0,194.7947637899952,1.0,614.0,33.552026,-112.07166699999999,28023.0
28023,3.0,10.0,0.0,1.0,4.0,49.0,37.0,175.17134468856491,1.0,562.0,33.552026,-112.07166699999999,28024.0
28024,3.0,10.0,0.0,4.0,4.0,30.0,39.0,192.3382437270341,1.0,477.0,33.552026,-112.07166699999999,28025.0
28025,3.0,11.0,0.0,4.0,5.0,24.0,49.0,294.8711583047755,1.0,378.0,33.552026,-112.07166699999999,28026.0
28026,3.0,10.0,0.0,0.0,1.0,43.0,29.0,94.15412895885127,1.0,171.0,33.552026,-112.07166699999999,28027.0
28028,3.0,10.0,1.0,1.0,4.0,30.0,41.0,215.08838447195114,1.0,59.0,33.552026,-112.07166699999999,28029.0
28029,4.0,10.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,696.0,33.552026,-112.07166699999999,28030.0
28030,4.0,10.0,0.0,4.0,4.0,39.0,40.0,207.07728026029315,1.0,471.0,33.552026,-112.07166699999999,28031.0
28031,4.0,10.0,0.0,4.0,4.0,23.0,38.0,183.83144453547658,1.0,413.0,33.552026,-112.07166699999999,28032.0
28032,4.0,10.0,0.0,0.0,4.0,42.0,35.0,152.45327152934436,1.0,393.0,33.552026,-112.07166699999999,28033.0
28033,4.0,10.0,0.0,4.0,4.0,23.0,35.661319320475826,182.0604295282201,1.0,242.0,33.552026,-112.07166699999999,28034.0
28034,4.0,10.0,1.0,4.0,5.0,30.0,45.0,258.940147524481,1.0,222.0,33.552026,-112.07166699999999,28035.0
28035,4.0,10.0,1.0,1.0,5.0,55.0,45.0,255.61404069214808,1.0,180.0,33.552026,-112.07166699999999,28036.0
28036,4.0,10.0,0.0,1.0,5.0,30.0,47.0,276.80498550423545,1.0,147.0,33.552026,-112.07166699999999,28037.0
28037,4.0,10.0,1.0,0.0,4.0,23.0,21.0,12.460103370965937,0.0,50.0,33.552026,-112.07166699999999,28038.0
28038,4.0,10.0,0.0,1.0,5.0,40.0,41.38608781625103,279.7087771236362,1.0,31.0,33.552026,-112.07166699999999,28039.0
28039,1.0,11.0,0.0,1.0,4.0,52.0,42.0,220.58558429779583,0.0,688.0,42.982923,-71.44609399999999,28040.0
28040,1.0,11.0,0.0,0.0,0.0,33.0,20.0,0.0,1.0,679.0,42.982923,-71.44609399999999,28041.0
28043,1.0,11.0,0.0,0.0,5.0,30.0,44.0,240.2602755346793,1.0,220.0,42.982923,-71.44609399999999,28044.0
28044,1.0,11.0,0.0,1.0,5.0,20.0,47.0,275.87686880224663,1.0,34.0,42.982923,-71.44609399999999,28045.0
28045,1.0,11.0,0.0,0.0,5.0,23.0,56.0,365.38746557592805,1.0,0.0,42.982923,-71.44609399999999,28046.0
28046,2.0,11.0,0.0,4.0,4.0,29.0,40.0,206.1286006356226,1.0,569.0,42.982923,-71.44609399999999,28047.0
28047,2.0,11.0,0.0,1.0,5.0,23.0,45.0,254.9450921276972,1.0,442.0,42.982923,-71.44609399999999,28048.0
28048,2.0,11.0,1.0,5.0,4.0,23.0,34.0,146.56397920362292,1.0,257.0,42.982923,-71.44609399999999,28049.0
28049,3.0,11.0,0.0,2.0,4.0,23.0,35.0,158.14234094637652,1.0,681.0,42.982923,-71.44609399999999,28050.0
28050,3.0,11.0,0.0,4.0,4.0,20.0,40.0,202.64747716169566,1.0,662.0,42.982923,-71.44609399999999,28051.0
28051,3.0,11.0,1.0,5.0,4.0,23.0,39.0,194.82555636185256,1.0,478.0,42.982923,-71.44609399999999,28052.0
28052,3.0,11.0,0.0,4.0,4.0,23.0,36.845754181670706,193.64400326372106,1.0,449.0,42.982923,-71.44609399999999,28053.0
28053,3.0,11.0,1.0,0.0,1.0,24.0,33.0,138.43771162512041,1.0,405.0,42.982923,-71.44609399999999,28054.0
28055,4.0,11.0,0.0,5.0,4.0,1.0,36.0,161.6972479666862,1.0,696.0,42.982923,-71.44609399999999,28056.0
28056,4.0,11.0,0.0,5.0,4.0,11.0,39.0,192.93781381574738,1.0,654.0,42.982923,-71.44609399999999,28057.0
28057,4.0,11.0,0.0,2.0,4.0,23.0,35.0,155.08062419270826,1.0,614.0,42.982923,-71.44609399999999,28058.0
28058,4.0,11.0,0.0,0.0,1.0,23.0,26.0,65.30696746902278,1.0,579.0,42.982923,-71.44609399999999,28059.0
28059,4.0,11.0,1.0,4.0,5.0,30.0,45.0,258.64454372748713,1.0,476.0,42.982923,-71.44609399999999,28060.0
28061,4.0,11.0,0.0,4.0,4.0,15.0,40.0,204.9569704169019,0.0,299.0,42.982923,-71.44609399999999,28062.0
28063,4.0,11.0,1.0,0.0,4.0,1.0,20.0,0.0,1.0,157.0,42.982923,-71.44609399999999,28064.0
28064,4.0,11.0,0.0,0.0,1.0,51.0,33.0,132.38202294873727,1.0,104.0,42.982923,-71.44609399999999,28065.0
28065,1.0,11.0,0.0,0.0,0.0,34.0,20.0,2.3286893159166806,1.0,585.0,42.982923,-71.44609399999999,28066.0
28066,1.0,11.0,0.0,0.0,4.0,23.0,39.0,199.16073910286642,1.0,535.0,42.982923,-71.44609399999999,28067.0
28067,1.0,11.0,1.0,2.0,4.0,48.0,34.0,142.2146265332789,1.0,509.0,42.982923,-71.44609399999999,28068.0
28068,1.0,11.0,1.0,4.0,4.0,23.0,39.0,192.9170806331052,1.0,485.0,42.982923,-71.44609399999999,28069.0
28069,1.0,11.0,1.0,4.0,4.0,23.0,39.0,197.8534811419804,1.0,268.0,42.982923,-71.44609399999999,28070.0
28070,1.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,220.0,42.982923,-71.44609399999999,28071.0
28071,1.0,11.0,1.0,0.0,0.0,1.0,20.0,0.0,1.0,205.0,42.982923,-71.44609399999999,28072.0
28072,1.0,11.0,1.0,0.0,0.0,34.0,20.0,0.0,1.0,136.0,42.982923,-71.44609399999999,28073.0
28073,1.0,11.0,1.0,1.0,4.0,44.0,39.0,193.66982212001952,0.0,45.0,42.982923,-71.44609399999999,28074.0
28074,1.0,11.0,1.0,1.0,5.0,23.0,45.0,255.61404069214808,1.0,26.0,42.982923,-71.44609399999999,28075.0
28075,2.0,11.0,1.0,4.0,4.0,7.0,38.0,182.80043763623763,1.0,467.0,42.982923,-71.44609399999999,28076.0
28077,2.0,11.0,0.0,4.0,5.0,36.0,44.0,243.21184181696412,1.0,137.0,42.982923,-71.44609399999999,28078.0
28078,2.0,11.0,0.0,0.0,0.0,42.0,20.0,0.0,1.0,84.0,42.982923,-71.44609399999999,28079.0
28079,2.0,11.0,0.0,1.0,5.0,29.0,45.0,255.61404069214808,1.0,38.0,42.982923,-71.44609399999999,28080.0
28080,3.0,11.0,1.0,0.0,5.0,23.0,44.0,242.00826432169623,1.0,581.0,42.982923,-71.44609399999999,28081.0
